年,月,日,レース番号,場所,略レース名,芝・ダ,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,確定着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,馬体重,馬体重増減,調教師,所属,父馬名,母馬名,母の父馬名,毛色,生年月日
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ロコポルティ,14,牡,5,丸山元気,55,,8,0.7,14,72.9,1.44.5,7,6,4,3,先行,37.3,11,528,-4,西園正都,栗,ヘニーヒューズ,サダムグランジュテ,キングカメハメハ,鹿毛,20180128
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ハンディーズピーク,15,牡,5,藤岡佑介,56,B,13,1,3,7.6,1.44.8,16,16,12,14,後方,37,9,512,4,大久保龍,栗,マジェスティックウォリアー,パノラマビューティ,ダンスインザダーク,鹿毛,20180322
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,エースレイジング,16,牡,6,小崎綾也,53,,10,0.9,15,135.7,1.44.7,11,10,13,11,後方,36.7,6,472,16,小崎憲,栗,ゴールドアリュール,セレブデート,キングカメハメハ,黒鹿,20170301
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ゴルトシュミーデ,1,牝,4,亀田温心,54,,2,0,8,23.6,1.48.5,13,12,13,9,差し,35.3,1,430,8,村山明,栗,オルフェーヴル,ハッシュバンバン,Kaldoun,栗毛,20190301
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ジューンレインボー,2,牝,4,富田暁,55,B,6,0.7,6,16.7,1.49.2,10,10,10,10,中団,36.2,6,418,-8,武英智,栗,キズナ,アグネスパサー,エルコンドルパサー,青鹿,20190424
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ヘクトパスカル,3,牝,4,菱田裕二,55,,15,2.4,7,17.2,1.50.9,1,1,1,2,逃げ,39.7,15,452,-4,橋口慎介,栗,エピファネイア,エアパスカル,ウォーエンブレム,黒鹿,20190326
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,フォレスタ,4,牝,5,丹内祐次,56,,3,0.1,2,5.3,1.48.6,8,8,8,7,差し,35.7,2,420,-6,嘉藤貴行,美,ヴァンセンヌ,オペラアイ,オペラハウス,鹿毛,20180419
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,エルバルーチェ,5,牝,6,原優介,54,,5,0.7,13,77.3,1.49.2,15,14,14,10,中団,35.8,3,462,-8,西田雄一,美,オルフェーヴル,クィーンスプマンテ,ジャングルポケット,栗毛,20170518
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,バトルキャット,6,牝,4,西村淳也,55,,9,1,5,6.4,1.49.5,8,8,5,4,先行,37,9,478,-4,杉山晴紀,栗,キズナ,ウインクリアビュー,キングカメハメハ,鹿毛,20190222
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,プリペアード,7,牝,5,今村聖奈,53,,8,0.9,11,51.6,1.49.4,4,4,4,4,先行,37.5,12,414,8,宮徹,栗,ディープインパクト,サークリング2,Galileo,鹿毛,20180311
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,パープルグローリー,8,牝,4,永島まな,51,,12,1.4,12,69.3,1.49.9,10,10,10,12,後方,36.9,8,490,-23,高橋康之,栗,ジャスタウェイ,ウィステリアアーチ,キングカメハメハ,黒鹿,20190227
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ロムネヤ,9,牝,4,小林凌大,53,,4,0.6,3,6.1,1.49.1,2,2,2,1,先行,37.9,14,418,-4,国枝栄,美,ディープインパクト,ヤンキーローズ,All American,鹿毛,20190120
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,フェブサンカラ,10,牝,4,鷲頭虎太,52,,11,1.3,14,78.2,1.49.8,16,16,16,15,後方,35.8,3,404,-12,川村禎彦,栗,カレンブラックヒル,フェブノヘア,ヨハネスブルグ,鹿毛,20190326
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ナオミニデレデレヤ,11,牝,4,浜中俊,55,,16,5.4,15,78.3,1.53.9,6,6,8,16,後方,41,16,476,14,畑端省吾,栗,エスケンデレヤ,グリマープリンセス,マンハッタンカフェ,栗毛,20190303
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ナックフローラ,12,牝,4,勝浦正樹,55,,14,1.7,10,31.3,1.50.2,10,12,10,14,後方,37.1,10,488,10,杉浦宏昭,美,モーリス,アルマフローラ,ハーツクライ,鹿毛,20190205
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,スウィートスカー,13,牝,4,藤岡康太,55,,13,1.6,1,3.6,1.50.1,4,5,5,4,先行,37.6,13,460,-8,鮫島一歩,栗,ラブリーデイ,グレースグランド,アドマイヤムーン,鹿毛,20190330
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,クインズステラ,14,牝,4,藤岡佑介,55,,7,0.8,9,28.4,1.49.3,13,14,14,12,後方,36,5,470,10,池上昌和,美,ジャスタウェイ,カーディナルコーヴ,Leroidesanimaux,鹿毛,20190519
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ゴールドエクリプス,15,牝,4,荻野琢真,55,,1,0,4,6.3,1.48.5,3,3,3,2,先行,36.8,7,486,10,大久保龍,栗,ドゥラメンテ,ゴールドグローリー,ハービンジャー,栗毛,20190414
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,クオンタム,16,牝,5,藤田菜七,54,B,10,1.2,16,102.5,1.49.7,6,6,7,7,中団,37.1,10,454,0,村田一誠,美,ジョーカプチーノ,パリサンジェルマン,フレンチデピュティ,芦毛,20180620
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,タカサンフェイス,1,牡,3,菱田裕二,56,,3,0.3,8,33.1,1.45.3,7,7,6,5,差し,37.5,2,486,26,森田直行,栗,ゴールドシップ,ウッドシップ,クロフネ,栗毛,20200327
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,サブエガ,2,牡,3,永島まな,52,,10,2.3,3,8.2,1.47.3,12,12,12,12,後方,38.2,7,494,0,池江泰寿,栗,Kitten's Joy,Pursuing The Dream,Dream Ahead,栗毛,20200402
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,ツウカイノキズナ,3,牡,3,富田暁,56,,1,-0.1,7,17.7,1.45.0,6,6,4,3,先行,37.4,1,492,4,千田輝彦,栗,キズナ,エイコオウイング,アフリート,鹿毛,20200411
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,タロントゥーズ,4,牡,3,幸英明,56,,4,0.4,2,6.6,1.45.4,4,4,4,3,先行,37.8,4,464,6,大久保龍,栗,ダイワメジャー,ダイワダッチェス,ワークフォース,鹿毛,20200423
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,ミヤジシャルマン,5,牡,3,今村聖奈,53,,6,0.9,6,10.2,1.45.9,10,10,8,7,中団,37.6,3,478,-4,川村禎彦,栗,エピファネイア,アナザーワールド,ディープインパクト,黒鹿,20200430
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,ランドティターン,6,牡,3,西村淳也,56,,9,2.3,9,66.3,1.47.3,3,3,6,8,中団,39.4,10,494,0,安達昭夫,栗,アドマイヤムーン,リュンヌ,クロフネ,鹿毛,20200417
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,レイズザリミッツ,7,牡,3,小崎綾也,56,,12,3.7,11,262.1,1.48.7,7,7,8,10,後方,40.4,11,490,16,寺島良,栗,ロードカナロア,レッドサン,Monsun,鹿毛,20200221
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,グランツベリー,8,牝,3,北村友一,54,,11,3.5,5,9.8,1.48.5,2,2,2,5,中団,41.1,12,426,-8,田中克典,栗,エイシンフラッシュ,ラズベリータイム,フジキセキ,黒鹿,20200225
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,アイアンオー,9,牡,3,秋山稔樹,55,,7,1.4,10,126.3,1.46.4,9,9,8,8,中団,38.1,6,464,2,本間忍,美,ジャスタウェイ,ダノンベルベール,アグネスタキオン,栗毛,20200514
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,コパノパサディナ,10,牡,3,藤岡康太,56,,2,0.1,4,8.7,1.45.1,1,1,1,1,逃げ,37.8,4,528,6,村山明,栗,コパノリッキー,プリンシプルレディ,アグネスデジタル,栗毛,20200305
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,イサイアス,11,牡,3,角田大河,54,,5,0.7,1,1.8,1.45.7,4,4,2,2,先行,38.3,8,460,8,吉村圭司,栗,California Chrome,Above Heaven,Mr. Greeley,栗毛,20200202
23,1,28,1,小倉,未勝利,ダ,1700,不,雪,12,メイショウスイケイ,12,牡,3,団野大成,56,,8,2.3,12,314.6,1.47.3,11,10,11,10,後方,38.6,9,446,-10,荒川義之,栗,メイショウサムソン,サクラカスケード,マンハッタンカフェ,鹿毛,20200530
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,ダイシンベスパ,1,牝,3,松本大輝,53,,10,1,13,143.3,1.11.3,0,0,8,6,中団,35.5,9,384,-2,吉田直弘,栗,ハギノハイブリッド,ダイシンキャンディ,アグネスタキオン,栗毛,20200328
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,レジーナルージュ,2,牝,3,斎藤新,54,B,15,2.1,15,268.9,1.12.4,0,0,10,11,後方,36.4,15,428,-6,佐藤吉勝,美,レッドファルクス,フェリシア,グラスワンダー,栗毛,20200419
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,ケイアイクビラ,3,牡,3,藤懸貴志,56,,9,0.8,2,4.1,1.11.1,0,0,16,14,後方,34.4,1,496,-6,宮本博,栗,ビッグアーサー,ケイアイアテナ,Afleet Alex,鹿毛,20200325
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,サンスレッド,4,牡,3,藤田菜七,54,,3,0.6,12,124.1,1.10.9,0,0,4,4,先行,35.3,7,460,4,深山雅史,美,ファインニードル,シャドウフェアリー,フジキセキ,鹿毛,20200416
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,トリプルウイナー,5,牡,3,永島まな,52,,4,0.6,3,8,1.10.9,0,0,12,13,追込,34.6,3,430,4,佐々木晶,栗,ビッグアーサー,ステルス,ディープインパクト,鹿毛,20200330
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,モズメルベイユ,6,牝,3,今村聖奈,51,,5,0.7,7,17.8,1.11.0,0,0,12,11,後方,34.7,4,428,-4,南井克巳,栗,グランプリボス,ジープルメリア,Street Sense,鹿毛,20200415
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,アゲマセン,7,牝,3,小崎綾也,54,,16,3.7,16,364.1,1.14.0,0,0,12,16,後方,37.7,16,420,-20,牧田和弥,栗,ビッグアーサー,ソヴールトウショウ,スズカフェニックス,鹿毛,20200504
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,ブロックバスター,8,牡,3,藤岡康太,56,,14,1.5,10,29.5,1.11.8,0,0,6,6,中団,36.1,14,452,12,藤岡健一,栗,ルーラーシップ,ギンマクノヒロイン,グラスワンダー,黒鹿,20200316
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,アントルメグラッセ,9,牝,3,幸英明,54,,13,1.4,11,50.3,1.11.7,0,0,6,6,中団,36,13,440,-6,土田稔,美,ダノンバラード,マイネデセール,マイネルラヴ,黒鹿,20200529
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,カッテミル,10,牝,3,原田和真,54,,7,0.8,5,17.4,1.11.1,0,0,1,1,逃げ,35.8,12,434,-2,奥平雅士,美,トゥザグローリー,ディスグラース,ワークフォース,鹿毛,20200207
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,オリビアミノル,11,牝,3,泉谷楓真,53,,12,1.3,8,22.9,1.11.6,0,0,10,10,中団,35.6,10,458,0,本田優,栗,ルーラーシップ,エテルナミノル,エンパイアメーカー,鹿毛,20200403
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,オータムクイーン,12,牝,3,菱田裕二,54,,8,0.8,4,13,1.11.1,0,0,15,14,後方,34.5,2,452,8,鮫島一歩,栗,ハーツクライ,オータムメロディー,Kingmambo,鹿毛,20200327
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,ステークホルダー,13,牡,3,藤岡佑介,56,,1,-0.3,1,2,1.10.3,0,0,2,2,先行,34.9,5,456,6,斎藤誠,美,ハービンジャー,ワンスインナムーン,アドマイヤムーン,鹿毛,20200316
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,ライクアフラワー,14,牡,3,西村淳也,56,,2,0.3,9,28.1,1.10.6,0,0,3,3,先行,35.1,6,498,6,新谷功一,栗,アメリカンペイトリオット,ビクトリーチャンス,ステイゴールド,黒鹿,20200314
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,ビービータンバム,15,牡,3,鷲頭虎太,53,,11,1.1,14,246.2,1.11.4,0,0,8,6,中団,35.6,10,450,16,千田輝彦,栗,モンテロッソ,クイーンズムーヴ,キングズベスト,鹿毛,20200229
23,1,28,2,小倉,未勝利,芝,1200,重,晴,16,トーセンサウダージ,16,牡,3,松若風馬,56,,6,0.7,6,17.7,1.11.0,0,0,4,4,先行,35.4,8,504,10,杉浦宏昭,美,トーセンホマレボシ,カグラグレイス,エンパイアメーカー,鹿毛,20200311
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,ドラゴンズアイ,1,牝,4,原田和真,56,,10,1.2,12,243.6,0.59.3,0,0,4,6,中団,36.1,11,460,10,天間昭一,美,マツリダゴッホ,ビューティサフラン,ローエングリン,鹿毛,20190501
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,クリノヴァニラ,2,牝,5,野中悠太,56,,4,0.4,14,276.6,0.58.5,0,0,8,9,差し,35,2,482,-4,高橋康之,栗,アスカクリチャン,マヤノプレム,タイキシャトル,栗毛,20180328
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,エルメニア,3,牝,4,今村聖奈,53,B,8,1.1,6,11,0.59.2,0,0,8,12,後方,35.7,9,448,2,吉田直弘,栗,モーリス,エルゴレア,ゼンノロブロイ,鹿毛,20190223
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,サンランシング,4,牝,5,藤田菜七,54,B,3,0.3,8,17.9,0.58.4,0,0,13,12,追込,34.7,1,474,0,堀内岳志,美,ロージズインメイ,フィールザロマンス,ブラックタイド,青鹿,20180409
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,キリシマタウン,5,牡,4,水沼元輝,55,,6,0.7,10,47.2,0.58.8,0,0,8,7,中団,35.4,6,460,-2,天間昭一,美,トゥザワールド,チェリースマイル,サクラバクシンオー,栗毛,20190429
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,メリヴェイユ,6,牝,4,小林凌大,54,,14,3.3,5,10.8,1.01.4,0,0,2,3,先行,38.5,14,450,8,伊藤圭三,美,モーリス,イントゥザストーム,ディープインパクト,鹿毛,20190319
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,ワンエルメス,7,牝,4,丸山元気,56,,5,0.4,3,9.6,0.58.5,0,0,4,4,先行,35.4,6,468,0,大和田成,美,ディーマジェスティ,サツマガイア,タイキシャトル,栗毛,20190320
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,ザモウコダマシイ,8,牝,5,角田大河,54,,7,0.9,9,28.2,0.59.0,0,0,8,9,中団,35.6,8,436,-14,坂口智康,栗,ロードカナロア,トレノトマト,デヒア,鹿毛,20180405
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,マーブルケイケー,9,牝,4,西村淳也,56,,12,1.2,2,5.2,0.59.3,0,0,2,2,先行,36.4,13,484,0,茶木太樹,栗,マクフィ,カワカミサクラ,Danehill Dancer,青鹿,20190121
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,ナツイロノオトメ,10,牝,4,永島まな,52,,2,0.1,1,2.1,0.58.2,0,0,1,1,逃げ,35.3,5,488,10,角田晃一,栗,ミッキーアイル,フェールクークー,アラムシャー,青鹿,20190427
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,エコロワカ,11,牝,5,松本大輝,55,B,9,1.2,7,14.7,0.59.3,0,0,12,11,後方,35.7,9,456,2,深山雅史,美,スウェプトオーヴァーボード,レーヌベルキス,マンハッタンカフェ,黒鹿,20180314
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,クリノツッチャン,12,牡,4,荻野琢真,58,,11,1.2,13,249.4,0.59.3,0,0,14,14,後方,35.2,4,494,10,伊藤伸一,美,ミッキーアイル,レディーファースト,ダンスインザダーク,鹿毛,20190304
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,ゲンパチレオニダス,13,牡,4,古川奈穂,54,,1,-0.1,4,10.2,0.58.1,0,0,4,5,差し,35,2,494,-2,牧浦充徳,栗,ロードカナロア,ドリーミートーツ,ジャングルポケット,黒鹿,20190413
23,1,28,3,小倉,１勝ｸﾗｽ,ダ,1000,不,晴,14,アルティマボス,14,牡,4,佐々木大,55,,13,1.3,11,69.5,0.59.4,0,0,7,7,中団,36.1,11,528,15,和田正一,美,キンシャサノキセキ,オンマイマインド,ティンバーカントリー,黒鹿,20190329
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,アサクサトラマル,1,牡,5,蓑島靖典,60,B,6,4.8,8,23.7,3.18.1,7,7,8,8,中団,13.9,,470,14,戸田博文,美,フェノーメノ,マチカネハツシマダ,Private Account,黒鹿,20180511
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,ロンギングバース,2,セ,5,五十嵐雄,60,,2,0.1,3,5,3.13.4,1,1,1,1,逃げ,13.5,,466,2,竹内正洋,美,ラブリーデイ,ロンギングシャネル,ネオユニヴァース,鹿毛,20180315
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,ショウナンバルディ,3,牡,7,中村将之,60,,7,4.9,1,2.8,3.18.2,9,9,7,7,中団,13.9,,468,6,松下武士,栗,キングズベスト,バノヴィナ,Redoute's Choice,黒鹿,20160423
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,ドリームウィーバー,4,牡,5,江田勇亮,60,,10,5.9,11,177,3.19.2,5,4,9,9,後方,13.9,,480,0,伊藤伸一,美,トランセンド,ディヴォーション,ゴールドヘイロー,黒鹿,20180420
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,フェブキラナ,5,セ,5,小野寺祐,60,,5,3.5,6,16.5,3.16.8,7,7,6,6,中団,13.8,,470,8,川村禎彦,栗,カジノドライヴ,フェブノヘア,ヨハネスブルグ,栗毛,20180422
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,メイショウコホク,6,牡,6,北沢伸也,60,,3,2.5,5,15.7,3.15.8,5,6,5,4,先行,13.7,,514,0,藤沢則雄,栗,ダイワメジャー,アルペンローズ,Kris S.,鹿毛,20170502
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,サンシロウ,7,セ,9,大庭和弥,60,,0,----,10,84.6,0.00.0,0,0,0,0,,,,492,8,堀内岳志,美,ネオユニヴァース,テンイムホウ,ラムタラ,鹿毛,20140514
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,シングンジョーイ,8,牡,5,石神深一,60,,1,-0.1,2,3.3,3.13.3,2,2,2,2,先行,13.5,,460,4,伊坂重信,美,シングンオペラ,エフロレス,キングカメハメハ,鹿毛,20180514
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,レオテソーロ,9,牡,5,草野太郎,60,,8,5,9,44,3.18.3,3,3,4,5,中団,13.9,,484,22,畠山吉宏,美,ネオユニヴァース,クイーンオブハルカ,Singspiel,栗毛,20180227
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,サクラトップラン,10,牝,4,小牧加矢,57,,4,2.8,4,7.1,3.16.1,4,4,3,3,先行,13.7,,448,4,中尾秀正,栗,ホッコータルマエ,シャンパントパーズ,ワイルドラッシュ,鹿毛,20190331
23,1,28,4,小倉,障害未勝利,芝,2860,重,晴,11,オノーレペスカ,11,牝,7,大江原圭,58,B,9,5.1,7,18.4,3.18.4,10,10,10,10,後方,13.9,,448,4,小桧山悟,美,トーセンホマレボシ,メイショウアルペン,Dixie Union,青毛,20160507
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,ジャッドノワール,1,牝,3,小牧太,54,,9,3.4,10,119.9,2.06.2,7,7,9,10,後方,39,9,428,-16,笹田和秀,栗,キタサンブラック,エアブリエ,エアエミネム,鹿毛,20200415
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,ソレイユヴィータ,2,牝,3,西村淳也,54,,2,0,8,25.7,2.02.8,1,1,1,1,逃げ,36.9,3,450,-12,杉山晴紀,栗,スクリーンヒーロー,スターペスミツコ,カーネギー,鹿毛,20200407
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,リヤンドメテオール,3,牝,3,北村友一,54,,4,0.8,4,6.8,2.03.6,2,2,2,2,先行,37.1,5,470,-6,中竹和也,栗,キズナ,トレラピッド,Anabaa Blue,鹿毛,20200428
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,ゴールドプリンセス,4,牝,3,今村聖奈,51,,1,0,2,3.7,2.02.8,10,10,10,5,差し,35.4,1,474,-8,寺島良,栗,ゴールドアクター,ゴールドエルフ,キングヘイロー,鹿毛,20200322
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,サザンショア,5,牝,3,団野大成,54,,5,1,9,30.7,2.03.8,3,3,3,3,先行,37,4,428,4,吉村圭司,栗,キタサンブラック,サザンフェアリー,Southern Halo,鹿毛,20200316
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,クリイロ,6,牝,3,藤岡佑介,54,,10,4,6,13.2,2.06.8,3,3,5,9,後方,39.9,10,404,10,高橋裕,美,イスラボニータ,ミーヤチャスカ,First Samurai,栗毛,20200227
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,シルバーニース,7,牝,3,丹内祐次,54,,6,1.4,3,4.5,2.04.2,9,9,5,5,中団,37.3,7,444,-2,田村康仁,美,ルーラーシップ,アルギュロス,マンハッタンカフェ,黒鹿,20200124
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,ルソルティール,8,牝,3,丸山元気,54,,3,0.6,5,8.5,2.03.4,5,5,7,5,差し,36.3,2,426,-2,清水久詞,栗,ブラックタイド,エディン,ジャングルポケット,黒鹿,20200302
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,ツーウィング,9,牝,3,永島まな,50,,7,1.5,7,14.1,2.04.3,7,7,7,8,後方,37.2,6,426,0,橋口慎介,栗,エピファネイア,ビジャリカ,ディープインパクト,黒鹿,20200218
23,1,28,5,小倉,未勝利・牝,芝,2000,重,小雪,10,アイヲヨブテーラー,10,牝,3,幸英明,54,,8,1.6,1,3.6,2.04.4,5,5,3,3,先行,37.7,8,478,0,河内洋,栗,ノヴェリスト,ゴールドテーラー,ステイゴールド,青鹿,20200328
23,1,28,6,小倉,未勝利,芝,1800,重,小雪,10,レインボーウォリア,1,牡,3,原田和真,56,,6,1.6,10,223.5,1.52.1,8,8,8,7,後方,36.4,3,446,-4,伊坂重信,美,ビーチパトロール,ファンアットコート,アドマイヤマックス,黒鹿,20200318
