年,月,日,レース番号,場所,略レース名,トラック,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,確定着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,父馬名,生年月日
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,ゼンダンハヤブサ,4,牡,4,酒井学,55,,5,0.2,7,12.6,1.32.8,0,0,7,6,中団,32.7,6,スマートオーディン,20220314
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,ボーモンド,5,牡,5,吉村誠之,56,,11,0.4,13,32.8,1.33.0,0,0,13,11,後方,32.5,3,モーリス,20210306
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,スズカダブル,6,牡,6,菱田裕二,55,,12,1,10,20.7,1.33.6,0,0,1,1,逃げ,34.2,13,バゴ,20200316
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,キングメーカー,7,牡,4,Ｍ．デム,55,,3,0.1,5,10,1.32.7,0,0,10,6,差し,32.6,5,スワーヴリチャード,20220504
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,チェルノボーグ,8,セ,7,佐々木大,57,,13,1.4,8,14.7,1.34.0,0,0,4,6,中団,34,12,ディープインパクト,20190515
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,エポックヴィーナス,9,牝,5,田山旺佑,54,,6,0.2,2,6.9,1.32.8,0,0,10,11,後方,32.4,1,ヴィクトワールピサ,20210420
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,インヴォーグ,10,牝,4,高杉吏麒,55,,8,0.3,1,2.8,1.32.9,0,0,7,9,後方,32.8,7,ロードカナロア,20220311
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,プッシュオン,11,牡,6,団野大成,56,,9,0.3,12,26.9,1.32.9,0,0,4,4,先行,33,10,キズナ,20200420
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,カズミクラーシュ,12,牡,5,浜中俊,56,,1,-0.1,4,10,1.32.6,0,0,3,3,先行,32.9,8,モーリス,20210126
26,5,17,10,京都,錦ＳＨ･3勝,芝,1600,良,晴,13,ハワイアンティアレ,13,牝,5,角田大和,53,,10,0.3,9,19,1.32.9,0,0,10,11,後方,32.4,1,ロードカナロア,20210204
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,インユアパレス,1,牡,5,団野大成,58.5,,3,0.2,3,5.4,1.22.4,0,0,6,3,先行,36.6,4,Palace Malice,20210501
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,ゲッティヴィラ,2,牡,4,佐々木大,55,,10,1.9,11,47.2,1.24.1,0,0,8,8,中団,38,9,Frosted,20220325
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,エートラックス,3,牡,5,角田大和,58.5,,13,2.4,12,54.3,1.24.6,0,0,2,2,先行,39.3,13,ニューイヤーズデイ,20210215
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,タガノミスト,4,牝,5,田山旺佑,55,,1,0,8,16.6,1.22.2,0,0,1,1,逃げ,37.1,6,マジェスティックウォリアー,20210426
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,ハワイアンタイム,5,セ,6,太宰啓介,55,B,9,1.9,7,15,1.24.1,0,0,3,3,先行,38.7,11,ロードカナロア,20200210
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,ルークススペイ,6,牡,4,田口貫太,56,,4,0.8,6,13.1,1.23.0,0,0,16,14,追込,35.9,2,ベストウォーリア,20220417
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,アドバンスファラオ,7,セ,6,高倉稜,56,,15,3.5,10,44.7,1.25.7,0,0,3,8,中団,40.2,15,American Pharoah,20200201
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,スリーピース,8,セ,4,酒井学,54,B,11,1.9,14,89,1.24.1,0,0,3,3,先行,38.7,11,ミッキーアイル,20220317
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,サフランヒーロー,9,セ,5,川端海翼,53,B,16,6.3,16,152.9,1.28.5,0,0,8,16,後方,42.2,16,カレンブラックヒル,20210425
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,ハッピーマン,10,牡,4,高杉吏麒,58.5,,7,1.4,4,8.3,1.23.6,0,0,11,7,中団,37.3,8,ダノンレジェンド,20220216
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,ベルジュロネット,11,牡,4,鮫島克駿,56,,2,0,2,4.7,1.22.2,0,0,13,12,追込,35.5,1,ロードカナロア,20220305
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,トリリオンボーイ,12,牡,4,国分恭介,54,B,8,1.5,15,98.3,1.23.7,0,0,14,12,後方,36.8,5,マクフィ,20220515
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,ジャスティンアース,13,牡,5,吉村誠之,57,,6,1.3,1,3.2,1.23.5,0,0,11,10,中団,37.2,7,キズナ,20210208
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,クロジシジョー,14,牡,7,菱田裕二,59,,5,1,9,30.5,1.23.2,0,0,14,14,後方,36.3,3,フリオーソ,20190413
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,レアンダー,15,牡,5,川須栄彦,53,,14,3.3,13,69.8,1.25.5,0,0,8,10,中団,39.4,14,シルバーステート,20210331
26,5,17,11,京都,栗東ＳＨ(L),ダ,1400,良,晴,16,ナムラクララ,16,牝,4,浜中俊,54,,12,1.9,5,10.5,1.24.1,0,0,6,6,中団,38.3,10,アドマイヤマーズ,20220407
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,タガノスペルノヴァ,1,牡,8,川須栄彦,58,,12,1.1,13,206.7,1.21.0,0,0,13,12,後方,33.2,1,モーリス,20180330
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,ビップジーニー,2,牡,5,田山旺佑,56,,1,0,7,18.2,1.19.9,0,0,4,3,先行,33.9,5,サトノアラジン,20210408
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,インブロリオ,3,牝,4,団野大成,56,,3,0.1,5,7.7,1.20.0,0,0,1,1,逃げ,34.4,11,アドマイヤムーン,20220223
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,マイネルラッシュ,4,牡,6,田口貫太,58,,5,0.4,10,57,1.20.3,0,0,7,5,中団,34,6,ダイワメジャー,20200421
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,ダノンブランニュー,5,牡,4,菱田裕二,58,,7,0.5,6,16.3,1.20.4,0,0,11,10,後方,33.3,3,ミッキーアイル,20220214
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,マテンロウボンド,6,牡,7,鮫島克駿,58,,10,0.8,9,34.5,1.20.7,0,0,12,11,後方,33.2,1,キズナ,20190506
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,タガノアンファン,7,牡,4,高杉吏麒,58,,0,----,2,4.3,0.00.0,0,0,4,0,,,0,レッドベルジュール,20220311
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,ホウオウトランプ,8,牡,5,吉村誠之,58,,11,0.9,1,3.3,1.20.8,0,0,2,2,先行,35.1,12,サトノダイヤモンド,20210311
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,インフローレ,9,牝,4,Ｍ．デム,56,,9,0.6,12,70.4,1.20.5,0,0,7,7,中団,34.2,9,リオンディーズ,20220202
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,リアライズ,10,牡,6,角田大和,58,,2,0,4,6.3,1.19.9,0,0,3,3,先行,34,6,シルバーステート,20200420
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,メイショウカイト,11,牝,8,浜中俊,56,,4,0.2,3,4.9,1.20.1,0,0,10,8,差し,33.4,4,ラブリーデイ,20180510
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,カリーシ,12,牝,5,佐々木大,56,,8,0.6,11,64.7,1.20.5,0,0,9,8,中団,34,6,モーリス,20210215
26,5,17,12,京都,２勝ｸﾗｽ,芝,1400,良,晴,13,アムールリーベ,13,牝,5,荻野琢真,56,,6,0.4,8,28.4,1.20.3,0,0,4,5,中団,34.2,9,シルバーステート,20210504
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,カーリキュー,1,牝,3,斎藤新,55,,2,0.1,3,5.5,1.11.9,0,0,1,1,逃げ,36.8,6,ディスクリートキャット,20230412
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,グランブリーゼ,2,牝,3,加藤祥太,55,,15,3.6,11,96.6,1.15.4,0,0,11,13,後方,38.9,14,マジェスティックウォリアー,20230428
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,メリフルアス,3,牝,3,岩田望来,55,,1,-0.1,2,4,1.11.8,0,0,2,2,先行,36.6,5,ジャスタウェイ,20230320
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,ザキノフレンズ,4,牡,3,団野大成,57,B,13,3,4,6.6,1.14.8,0,0,13,13,後方,38,13,モーニン,20230316
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,リオマダムレッド,5,牝,3,城戸義政,55,,14,3.5,14,299.4,1.15.3,0,0,5,7,中団,39.6,16,コパノリッキー,20230222
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,シャインゴーツ,6,牡,3,酒井学,57,,3,0.5,7,11.6,1.12.3,0,0,3,3,先行,36.8,6,アルアイン,20230529
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,ゴールドジョー,7,牡,3,吉村誠之,57,,12,1.9,10,59.9,1.13.7,0,0,9,10,中団,37.6,12,マクフィ,20230216
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,タマモビスケット,8,牝,3,戸崎圭太,55,,7,1,9,33.4,1.12.8,0,0,3,4,先行,37.3,11,マインドユアビスケッツ,20230401
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,プレデンシア,9,牝,3,北村友一,55,,4,0.8,5,8.3,1.12.6,0,0,10,8,差し,36.4,2,ルヴァンスレーヴ,20230404
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,デルニエジョイ,10,牡,3,田口貫太,57,,5,0.8,6,10.5,1.12.6,0,0,5,5,中団,36.9,9,シスキン,20230420
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,モズオサキニ,11,牝,3,鮫島克駿,55,,9,1,8,26.7,1.12.8,0,0,11,11,後方,36.4,2,モズアスコット,20230418
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,アルウラメファ,12,牝,3,田山旺佑,53,,6,1,13,236,1.12.8,0,0,8,8,中団,36.8,6,カリフォルニアクローム,20230305
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,グーフィー,13,牡,3,角田大和,57,,11,1.5,12,171.1,1.13.3,0,0,15,15,後方,36.1,1,モズアスコット,20230316
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,スワイメイク,14,牝,3,鮫島良太,55,,16,6.4,16,508,1.18.2,0,0,16,16,後方,38.9,14,フォーウィールドライブ,20230414
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,レヴァンターセ,15,牡,3,川端海翼,54,,10,1.2,15,368.8,1.13.0,0,0,13,11,後方,36.5,4,コントレイル,20230323
26,5,23,1,京都,未勝利,ダ,1200,稍,曇,16,ラッキーヴォーグ,16,牡,3,松山弘平,57,,8,1,1,3.8,1.12.8,0,0,5,5,中団,37.1,10,タリスマニック,20230423
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,クレセントゼファー,1,牡,3,池添謙一,57,,0,----,8,64.8,0.00.0,3,4,14,14,,,0,ベストウォーリア,20230214
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,アルジェンタム,2,セ,3,高杉吏麒,57,,2,0,6,13.1,1.54.2,11,11,5,4,ﾏｸﾘ,38.2,1,シルバーステート,20230507
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,メイショウコシュウ,3,牡,3,武豊,57,,3,0.8,1,2.3,1.55.0,5,4,5,4,先行,39.1,3,ナダル,20230222
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,タイセイグローバル,4,牡,3,角田大和,57,,10,2.3,9,69.1,1.56.5,8,7,11,11,後方,39.5,5,アドマイヤマーズ,20230307
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,テンカフブ,5,牡,3,田山旺佑,55,,11,2.5,10,109.4,1.56.7,8,7,9,10,中団,40,7,ニューイヤーズデイ,20230205
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,アルメーリス,6,牡,3,斎藤新,57,,12,3.8,11,145.8,1.58.0,11,13,13,13,後方,40.2,8,モーリス,20230403
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,ベラジオヴァレル,7,牡,3,岩田望来,57,,7,2.2,2,5,1.56.4,14,13,4,4,ﾏｸﾘ,40.7,11,ロードカナロア,20230421
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,ウォーターサオラ,8,牡,3,松若風馬,57,,9,2.3,12,152.6,1.56.5,7,7,8,8,中団,40.2,8,ウォータービルド,20230302
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,フォーオール,9,セ,3,横山和生,57,B,1,0,4,7.1,1.54.2,1,1,1,1,逃げ,39,2,カリフォルニアクローム,20230410
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,タマモスカイ,10,牡,3,吉村誠之,57,,6,2.1,5,7.5,1.56.3,2,2,2,2,先行,41,12,ナダル,20230516
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,ロードステラート,11,牡,3,西村淳也,57,,5,1.6,3,5.6,1.55.8,3,3,2,2,先行,40.5,10,キタサンブラック,20230426
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,ホープレイジング,12,牡,3,小崎綾也,57,,13,4.1,14,318.5,1.58.3,10,7,9,12,後方,41.5,13,クリソベリル,20230202
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,マルカアルバ,13,牡,3,酒井学,57,,8,2.2,13,182.9,1.56.4,11,11,11,9,中団,39.5,5,イスラボニータ,20230330
26,5,23,2,京都,未勝利,ダ,1800,稍,曇,14,ロードファイター,14,牡,3,団野大成,57,,4,1.1,7,28.8,1.55.3,5,4,5,7,差し,39.4,4,ホッコータルマエ,20230321
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,ルナーマンス,1,牝,3,団野大成,55,,13,0.8,9,22.4,1.09.2,0,0,4,3,先行,35.1,14,シルバーステート,20230423
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,リヴァイ,2,牡,3,西村淳也,57,,7,0.4,2,5.6,1.08.8,0,0,5,3,先行,34.6,10,サートゥルナーリア,20230301
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,リフルフォース,3,牝,3,北村友一,55,,16,1.4,5,12.9,1.09.8,0,0,7,7,中団,35.4,15,ロードカナロア,20230316
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,ヤマニンフェイエル,4,牡,3,岩田望来,57,,1,-0.1,3,6.3,1.08.4,0,0,1,1,逃げ,34.5,8,フィエールマン,20230314
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,レガリアーナ,5,牝,3,松若風馬,55,,15,1.2,14,199.8,1.09.6,0,0,10,11,後方,34.9,13,トーセンラー,20230307
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,ヴィゴラスガイア,6,牝,3,吉村誠之,55,,12,0.8,16,343.1,1.09.2,0,0,7,7,中団,34.7,11,リアルスティール,20230129
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,カルロット,7,牡,3,武豊,57,B,2,0.1,4,6.4,1.08.5,0,0,13,13,追込,33.5,1,リオンディーズ,20230224
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,グレンセロース,8,牝,3,池添謙一,55,,5,0.3,6,13.9,1.08.7,0,0,2,2,先行,34.7,11,オルフェーヴル,20230328
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,フルムーン,9,牡,3,高杉吏麒,57,,6,0.4,1,2.7,1.08.8,0,0,11,10,中団,33.9,5,ロードカナロア,20230328
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,ジューンオアシス,10,牡,3,菱田裕二,57,,10,0.6,11,49,1.09.0,0,0,16,15,後方,33.5,1,ミッキーアイル,20230418
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,スッサンエア,11,牝,3,鮫島克駿,55,,3,0.1,13,61.4,1.08.5,0,0,5,6,差し,34.3,7,イスラボニータ,20230314
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,メイショウジーニー,12,牝,3,幸英明,55,,14,1.1,15,228.1,1.09.5,0,0,2,3,先行,35.5,16,サトノアラジン,20230219
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,ヒッグスボソン,13,牡,3,斎藤新,57,,8,0.5,8,17.6,1.08.9,0,0,13,11,後方,34,6,ファインニードル,20230211
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,エコロデュラン,14,牡,3,坂井瑠星,57,,9,0.6,12,56.5,1.09.0,0,0,7,7,中団,34.5,8,Caravaggio,20230203
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,コスモファーブロス,15,牝,3,戸崎圭太,55,,4,0.1,7,17.2,1.08.5,0,0,12,13,追込,33.5,1,シスキン,20230220
26,5,23,3,京都,未勝利,芝,1200,良,曇,16,ダノンステート,16,牡,3,横山和生,57,,11,0.8,10,49,1.09.2,0,0,15,15,後方,33.8,4,シルバーステート,20230318
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,エトワールブーケ,1,牝,3,横山和生,55,,1,-0.1,6,11,1.46.2,0,0,5,2,先行,35.8,3,キセキ,20230427
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ペスキエーラ,2,牝,3,西村淳也,55,B,12,1.3,10,47.1,1.47.5,0,0,1,1,逃げ,37.4,14,ロードカナロア,20230320
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ハクサンモッピー,3,牝,3,藤懸貴志,55,,13,1.6,14,129.5,1.47.8,0,0,8,8,中団,37.1,13,ハクサンムーン,20230218
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ポリキポリキ,4,牝,3,北村友一,55,,15,2.1,11,81.6,1.48.3,0,0,6,5,中団,37.8,16,ラブリーデイ,20230508
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,アンビエントポップ,5,牝,3,岩田望来,55,,2,0.1,2,4.9,1.46.3,0,0,2,2,先行,36,6,ヴァンゴッホ,20230406
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ダンツアラーム,6,牝,3,太宰啓介,55,,9,1.1,8,21.6,1.47.3,0,0,2,2,先行,37,11,リアルスティール,20230310
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ファビュラスベガス,7,牝,3,斎藤新,55,,16,2.3,15,208.6,1.48.5,0,0,8,11,中団,37.5,15,サトノインプレッサ,20230505
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,テンダーワーズ,8,牝,3,団野大成,55,,6,1,5,8,1.47.2,0,0,8,8,中団,36.5,10,サートゥルナーリア,20230310
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ラッキーシグネチャ,9,牝,3,菱田裕二,55,,14,1.8,13,113.4,1.48.0,0,0,17,17,後方,36.2,7,キズナ,20230123
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ジャージーテーラー,10,牝,3,中井裕二,55,,8,1.1,17,391.5,1.47.3,0,0,15,16,後方,35.9,5,ゴールドドリーム,20230209
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,インフィオラータ,11,牝,3,田山旺佑,53,,7,1,4,7.1,1.47.2,0,0,15,13,後方,35.8,3,サートゥルナーリア,20230416
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ラヴィングチャンプ,12,牝,3,鮫島克駿,55,,11,1.2,16,273.6,1.47.4,0,0,11,11,中団,36.3,9,インディチャンプ,20230309
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,エイカイコバチ,13,牝,3,吉村誠之,55,,3,0.5,9,32.7,1.46.7,0,0,6,5,差し,36.2,7,エピファネイア,20230223
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,トラカイキャッスル,14,牝,3,田口貫太,55,,4,0.5,7,13.8,1.46.7,0,0,11,10,差し,35.7,2,ブリックスアンドモルタル,20230305
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,サンダーバード,15,牝,3,浜中俊,55,,10,1.2,1,3.2,1.47.4,0,0,2,5,中団,37,11,エピファネイア,20230228
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,アサリア,16,牝,3,武豊,55,,17,3.2,3,5.9,1.49.4,0,0,11,13,後方,38.1,17,キズナ,20230407
26,5,23,4,京都,未勝利・牝,芝,1800,良,曇,17,ルナティックブルー,17,牝,3,松若風馬,55,,5,0.6,12,103.3,1.46.8,0,0,11,13,後方,35.5,1,リオンディーズ,20230201
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,カデナボニータ,1,牝,3,高杉吏麒,55,,10,1.3,6,8.1,2.15.6,1,1,1,1,逃げ,37.1,11,イスラボニータ,20230420
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,サンタカタリナ,2,牝,3,鮫島克駿,55,B,5,0.7,9,34.7,2.15.0,2,2,2,2,先行,36.4,8,スワーヴリチャード,20230301
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,サンタカリス,3,牝,3,田山旺佑,53,,14,2.5,11,113.6,2.16.8,6,8,9,10,中団,37.5,14,マテラスカイ,20230412
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,ダノンオブアイデア,4,牡,3,松山弘平,57,,4,0.6,5,8.1,2.14.9,3,4,5,4,先行,36.1,5,エピファネイア,20230329
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,ブリックアブラック,5,牡,3,菅原明良,57,B,9,1.3,14,191,2.15.6,11,10,11,13,後方,36.2,6,ブリックスアンドモルタル,20230326
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,ペガサスジルシ,6,牝,3,川田将雅,55,,2,0,1,2.6,2.14.3,5,5,5,4,先行,35.5,3,ブリックスアンドモルタル,20230217
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,ドントゥール,7,牝,3,酒井学,55,,13,1.8,13,180.4,2.16.1,6,6,7,9,中団,37.1,11,エピファネイア,20230315
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,スウィーティーベル,8,牝,3,団野大成,55,,6,0.8,4,7.7,2.15.1,9,8,7,7,中団,36.2,6,コントレイル,20230123
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,キーテーマ,9,牝,3,菱田裕二,55,,7,1,10,35.1,2.15.3,3,3,3,3,先行,36.7,10,エポカドーロ,20230310
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,パンチャマハブータ,10,牝,3,池添謙一,55,,1,0,7,23.2,2.14.3,11,10,9,7,差し,35.3,1,アドマイヤマーズ,20230214
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,フローマジック,11,牝,3,武豊,55,,12,1.8,3,5.8,2.16.1,6,6,3,4,先行,37.4,13,リアルスティール,20230215
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,レットミーテイク,12,牡,3,加藤祥太,57,,8,1.2,12,128,2.15.5,14,14,14,13,後方,36,4,スワーヴリチャード,20230414
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,バディ,13,牡,3,太宰啓介,57,,11,1.5,2,5.8,2.15.8,10,10,11,10,中団,36.6,9,キズナ,20230226
26,5,23,5,京都,未勝利,芝,2200,良,曇,14,ルクスディグニティ,14,牡,3,横山和生,57,B,3,0.2,8,32.3,2.14.5,13,13,11,10,差し,35.3,1,リオンディーズ,20230405
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,プレダトゥール,1,牡,3,酒井学,57,,7,0.5,4,10.7,1.24.5,0,0,8,7,中団,37.7,7,ディーマジェスティ,20230426
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,シュテフィ,2,牝,3,鮫島克駿,55,,12,1.3,16,171.4,1.25.3,0,0,4,4,先行,38.7,13,ルヴァンスレーヴ,20230217
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,シオンダンサー,3,牝,3,川田将雅,55,,11,0.9,2,3.5,1.24.9,0,0,3,3,先行,38.5,11,ナダル,20230312
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,フェスティヴドレス,4,牝,3,岩田望来,55,,5,0.4,3,5.8,1.24.4,0,0,6,4,先行,37.7,7,パイロ,20230118
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,ブライトフレア,5,牡,3,浜中俊,57,B,15,2.8,10,39.3,1.26.8,0,0,16,16,後方,39.1,15,ポエティックフレア,20230410
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,フリッシュ,6,牡,3,藤懸貴志,57,,9,0.6,11,48.4,1.24.6,0,0,13,13,後方,37.4,2,パイロ,20230226
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,ソウルオンファイア,7,牝,3,団野大成,55,,1,-0.3,6,12.5,1.24.0,0,0,1,1,逃げ,38,9,パイロ,20230321
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,テーオーナタリー,8,牝,3,吉村誠之,55,,4,0.4,12,68.3,1.24.4,0,0,2,2,先行,38.3,10,テーオーヘリオス,20230410
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,カフジクロミエ,9,牝,3,池添謙一,55,,8,0.6,13,81.5,1.24.6,0,0,10,10,中団,37.6,6,Omaha Beach,20230131
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,キーンセンス,10,牡,3,北村友一,57,,10,0.8,8,17,1.24.8,0,0,15,15,後方,37.4,2,Munnings,20230502
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,ジャンヌドゥレーヴ,11,牝,3,中井裕二,55,,2,0.3,7,15.9,1.24.3,0,0,14,13,追込,37.1,1,ヘニーヒューズ,20230418
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,モンスエ,12,牡,3,松山弘平,57,,13,1.4,5,12.2,1.25.4,0,0,4,4,先行,38.8,14,McKinzie,20230513
26,5,23,6,京都,１勝ｸﾗｽ*,ダ,1400,稍,曇,16,リアルアルバ,13,牡,3,田口貫太,57,,16,2.8,14,110.7,1.26.8,0,0,6,7,中団,40.1,16,マテラスカイ,20230414
