年,月,日,レース番号,場所,略レース名,芝・ダ,距離,馬場状態,天候,頭数,馬名,馬番,性別,年齢,騎手,斤量,ブリンカー,着順,着差タイム,人気,単勝オッズ,走破タイム,通過順1角,通過順2角,通過順3角,通過順4角,脚質,上がり3Fタイム,上がり3F順位,父馬名,生年月日
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,ミルトクリーガー,4,牡,4,松本大輝,57,,12,1.2,13,130.2,0.59.5,0,0,12,12,後方,35.8,5,メイショウボーラー,20190420
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,サンランシング,5,牝,5,小林凌大,54,B,9,0.7,11,70.6,0.59.0,0,0,14,13,後方,35.1,1,ロージズインメイ,20180409
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,メイム,6,牝,5,藤田菜七,54,,13,1.2,14,158,0.59.5,0,0,12,13,後方,35.8,5,ミッキーアイル,20180519
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,ラージベル,7,牝,4,原優介,54,,8,0.7,12,75.5,0.59.0,0,0,5,4,先行,36.2,12,シニスターミニスター,20190415
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,キリシマタウン,8,牡,4,角田大和,57,,11,1.1,9,37.9,0.59.4,0,0,10,10,中団,35.9,8,トゥザワールド,20190429
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,キュートヘスティア,9,牝,4,佐々木大,53,,7,0.7,5,12,0.59.0,0,0,10,10,中団,35.5,2,ヘニーヒューズ,20190527
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,グランデフィオーレ,10,牝,5,藤岡康太,56,,6,0.6,8,30.8,0.58.9,0,0,8,9,中団,35.7,4,ドゥラメンテ,20180216
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,ペイシャカレン,11,牝,4,今村聖奈,53,,2,0.1,4,7.9,0.58.4,0,0,1,1,逃げ,36.1,10,カレンブラックヒル,20190412
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,ララシャンドン,12,牡,5,中井裕二,58,,1,-0.1,3,4.8,0.58.3,0,0,2,2,先行,35.8,5,Street Sense,20180125
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,ニシノコチ,13,牝,4,勝浦正樹,56,,14,1.3,7,24.8,0.59.6,0,0,5,6,中団,36.8,14,リーチザクラウン,20190315
23,1,22,3,小倉,１勝ｸﾗｽ,ダ,1000,稍,曇,14,デルマカミーラ,14,牝,4,浜中俊,56,,5,0.5,6,13.2,0.58.8,0,0,2,2,先行,36.2,12,ミッキーアイル,20190519
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,ドラウプニル,1,セ,7,伴啓太,60,,7,2.1,3,5.5,3.13.1,3,3,5,5,中団,13.5,,ルーラーシップ,20160305
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,ティートラップ,2,牡,6,小野寺祐,60,B,4,1.3,4,10.4,3.12.3,1,1,1,2,逃げ,13.4,,シニスターミニスター,20170312
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,アランデル,3,セ,5,中村将之,60,,3,0.5,7,17,3.11.5,2,2,2,1,先行,13.4,,ハービンジャー,20180128
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,リアム,4,牡,6,蓑島靖典,60,,1,0,2,3.8,3.11.0,6,5,4,4,先行,13.4,,ディープインパクト,20170216
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,オノーレペスカ,5,牝,7,江田勇亮,58,B,9,7.3,9,22.8,3.18.3,12,12,11,11,後方,13.9,,トーセンホマレボシ,20160507
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,メリディアンローグ,6,牡,6,大江原圭,60,,2,0,1,3.1,3.11.0,4,4,3,3,先行,13.4,,ディープインパクト,20170327
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,ベストインクラス,7,牡,5,大庭和弥,60,,12,12.1,12,101.5,3.23.1,9,10,12,12,後方,14.2,,リヤンドファミユ,20180318
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,イロエンピツ,8,牝,5,難波剛健,58,,6,1.7,6,11.3,3.12.7,5,5,6,5,中団,13.5,,アーネストリー,20180414
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,マイネルグロース,9,牡,5,草野太郎,60,,5,1.4,8,18.4,3.12.4,7,7,7,7,中団,13.5,,ゴールドシップ,20180430
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,フミローグ,10,セ,4,石神深一,59,,10,8.7,10,31.1,3.19.7,11,11,9,9,後方,14,,ルーラーシップ,20190222
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,オーマオ,11,牡,7,小坂忠士,60,,11,8.8,11,64.5,3.19.8,9,9,9,9,後方,14,,キングカメハメハ,20160520
23,1,22,4,小倉,障害未勝利,芝,2860,良,曇,12,イメル,12,牡,7,小牧加矢,57,,8,4,5,10.9,3.15.0,7,7,8,8,中団,13.6,,キンシャサノキセキ,20160405
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ビヨンドザドリーム,1,牡,3,西村淳也,56,,3,0.2,1,4.2,1.50.5,9,6,5,4,先行,35.6,1,ドリームジャーニー,20200203
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,オーロラバローズ,2,牝,3,菱田裕二,54,,10,1.4,8,19.2,1.51.7,2,3,4,4,先行,36.9,12,バゴ,20200311
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ジャージー,3,牡,3,勝浦正樹,56,,15,3.7,16,128.7,1.54.0,16,16,14,14,後方,37.6,15,ヴィクトワールピサ,20200422
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ナムララジベラ,4,牝,3,高倉稜,54,,5,0.7,4,7.4,1.51.0,5,5,5,6,中団,36,4,リアルスティール,20200304
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ルクスシャロン,5,牝,3,藤岡佑介,54,,11,1.6,3,6.5,1.51.9,10,10,10,10,中団,36.2,6,ルーラーシップ,20200323
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,トプシー,6,牝,3,富田暁,54,,9,1.2,7,15.7,1.51.5,5,6,8,8,中団,36.2,6,ラブリーデイ,20200201
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,テイエムユキフブキ,7,牝,3,浜中俊,54,,12,2.4,11,25.9,1.52.7,12,12,13,12,後方,36.5,11,ワールドエース,20200506
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,デルマスソバライ,8,牝,3,鷲頭虎太,51,,7,1.1,13,44.6,1.51.4,10,10,10,10,中団,35.7,2,ヴィクトワールピサ,20200311
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,アイビーデゼル,9,牝,3,松本大輝,53,,13,2.9,15,82.7,1.53.2,14,13,12,12,後方,37.2,13,デクラレーションオブウォー,20200401
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ベレザニーニャ,10,牝,3,小崎綾也,54,,1,-0.2,9,21,1.50.3,2,2,2,2,先行,35.8,3,アメリカンペイトリオット,20200229
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,コントロッロ,11,牡,3,古川吉洋,56,,14,3.6,14,69.1,1.53.9,14,15,14,14,後方,37.5,14,ルーラーシップ,20200306
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,タイセイリリック,12,牝,3,北村友一,54,,8,1.2,12,32,1.51.5,8,9,8,8,中団,36.1,5,ハーツクライ,20200418
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ラミュロス,13,牝,3,永島まな,50,,16,3.9,10,21.9,1.54.2,12,13,14,16,後方,37.8,16,ハービンジャー,20200321
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,タイキウルトラ,14,牡,3,藤岡康太,56,,6,1,5,12.4,1.51.3,5,6,7,7,中団,36.2,6,デクラレーションオブウォー,20200322
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ガーランドスタイル,15,牡,3,吉田隼人,56,,4,0.6,2,4.2,1.50.9,4,3,3,3,先行,36.2,6,サトノダイヤモンド,20200426
23,1,22,5,小倉,新馬,芝,1800,良,曇,16,ウマピョイ,16,牝,3,角田大和,53,,2,0.2,6,13.3,1.50.5,1,1,1,1,逃げ,36.2,6,ゴールドアクター,20200205
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,エイユーマックス,1,牡,3,西村淳也,56,,16,1.5,8,13.7,1.10.7,0,0,9,12,中団,36.6,14,サトノアラジン,20200306
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,トーホウビエント,2,牝,3,菱田裕二,54,,14,1.3,3,6.6,1.10.5,0,0,6,6,中団,36.8,16,ロードカナロア,20200220
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,カシノインディード,3,牡,3,北村友一,56,,5,0.3,13,49.2,1.09.5,0,0,12,12,中団,35.2,2,リアルインパクト,20200329
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,タツダイヤモンド,4,牡,3,藤岡康太,56,,4,0.3,2,4.6,1.09.5,0,0,1,1,逃げ,36.5,13,サトノダイヤモンド,20200413
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,トーホウランボ,5,牝,3,富田暁,54,,15,1.3,9,17.3,1.10.5,0,0,15,15,後方,35.9,12,ダンカーク,20200226
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,ピースフルナイト,6,牝,3,吉田隼人,54,,2,0.2,4,8.8,1.09.4,0,0,5,5,差し,35.8,10,ファインニードル,20200311
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,ゴコウサス,7,牡,3,浜中俊,56,,6,0.4,1,4.2,1.09.6,0,0,12,10,中団,35.3,4,ラブリーデイ,20200418
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,テセラフィリア,8,牝,3,鷲頭虎太,51,B,17,1.5,18,378.4,1.10.7,0,0,17,17,後方,35.6,6,リアルスティール,20200327
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,アナザームーン,9,牡,3,佐々木大,53,,10,0.6,15,107.8,1.09.8,0,0,15,15,後方,35.1,1,トーセンラー,20200426
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,カミーロ,10,牡,3,松本大輝,55,,1,-0.2,10,19.6,1.09.2,0,0,9,6,差し,35.2,2,リオンディーズ,20200406
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,メイショウタイジュ,11,牡,3,田中健,56,,8,0.5,11,34,1.09.7,0,0,9,10,中団,35.6,6,マクフィ,20200411
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,アスキーアート,12,牝,3,原田和真,54,,3,0.2,17,217.2,1.09.4,0,0,6,6,差し,35.7,8,ダノンレジェンド,20200509
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,ハナサキポプラ,13,牝,3,長岡禎仁,54,B,12,0.9,14,49.2,1.10.1,0,0,3,3,先行,36.8,16,ガルボ,20200422
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,サトノラピス,14,牝,3,今村聖奈,51,,18,1.8,12,46.9,1.11.0,0,0,18,18,後方,35.7,8,サトノクラウン,20200115
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,ウィルオブラガー,15,牡,3,大久保友,53,,11,0.8,7,13.6,1.10.0,0,0,2,2,先行,36.9,18,ファインニードル,20200506
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,ヨドノルーキー,16,牡,3,藤岡佑介,56,,9,0.5,16,188.7,1.09.7,0,0,8,9,中団,35.8,10,トーセンラー,20200414
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,シンリンゲンカイ,17,牝,3,角田大和,53,,13,0.9,6,13.6,1.10.1,0,0,4,3,先行,36.7,15,ロージズインメイ,20200415
23,1,22,6,小倉,未勝利,芝,1200,良,曇,18,モノセーラス,18,牝,3,永島まな,50,,7,0.5,5,10.1,1.09.7,0,0,12,14,後方,35.3,4,ビッグアーサー,20200316
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,アスターブジエ,1,牡,3,西村淳也,56,,3,0.2,2,4,2.03.9,8,8,3,2,ﾏｸﾘ,36.2,4,オルフェーヴル,20200405
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,メイショウタクボク,2,牡,3,角田大和,55,,6,0.8,7,26.4,2.04.5,5,6,8,7,後方,36,2,モーリス,20200425
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,プロヴァーブ,3,牝,3,藤岡佑介,54,,5,0.6,5,11.4,2.04.3,2,2,2,2,先行,36.9,6,ハービンジャー,20200501
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,ブレイヴロッカー,4,牡,3,藤岡康太,56,,1,-0.2,3,4.2,2.03.7,5,3,5,4,先行,35.9,1,ドゥラメンテ,20200429
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,シェアザグローリー,5,牡,3,北村友一,56,,4,0.4,1,2.6,2.04.1,5,6,6,4,先行,36,2,エピファネイア,20200430
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,アプレイザー,6,牡,3,菱田裕二,56,,8,4.1,8,153.3,2.07.8,2,3,7,8,後方,39.4,8,オルフェーヴル,20200511
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,ドゥワー,7,牝,3,丹内祐次,54,,7,1.3,6,12.7,2.05.0,4,5,3,4,先行,37.3,7,ゴールドシップ,20200330
23,1,22,7,小倉,未勝利,芝,2000,良,曇,8,ラバタンシン,8,牡,3,今村聖奈,53,,2,0.2,4,5.5,2.03.9,1,1,1,1,逃げ,36.7,5,エピファネイア,20200302
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,テイエムシップ,1,牡,4,国分優作,57,,8,0.9,7,16,1.46.6,9,8,13,12,後方,37.1,6,ルーラーシップ,20190408
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,ブレイヴルーラー,2,牡,4,水口優也,57,B,10,1.6,16,208.1,1.47.3,14,14,16,16,後方,37.5,9,ホッコータルマエ,20190326
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,ブラックワンダー,3,セ,7,土田真翔,55,,9,1.1,14,108,1.46.8,12,11,13,12,後方,37.3,7,ネオユニヴァース,20160221
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,サノラキ,4,牡,4,永島まな,53,,12,1.9,10,41.5,1.47.6,13,13,11,14,後方,38.2,13,ゴールドシップ,20190507
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,バンクロール,5,牡,4,田中健,57,B,15,2.1,9,36,1.47.8,14,14,3,7,中団,38.9,15,ディーマジェスティ,20190313
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,エルザストラウム,6,牝,4,今村聖奈,52,B,5,0.3,3,5.4,1.46.0,1,1,1,1,逃げ,37.4,8,ローエングリン,20190415
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,ガラパゴス,7,牡,4,藤岡康太,57,,3,0.1,1,3.5,1.45.8,5,5,8,4,先行,36.6,2,ミッキーアイル,20190527
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,グローバルブラッド,8,牡,4,角田大和,56,,4,0.1,4,6,1.45.8,3,3,3,2,先行,36.9,4,ロードカナロア,20190306
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,シルバーブレッド,9,牡,4,菱田裕二,57,,2,0,6,15.3,1.45.7,9,9,10,9,差し,36.4,1,シルバーステート,20190122
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,サトノスライヴ,10,牡,6,亀田温心,57,B,1,0,5,7.5,1.45.7,5,7,7,4,先行,36.6,2,ルーラーシップ,20170410
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,ディーエスボンバー,11,牡,5,古川吉洋,58,B,7,0.8,11,52.7,1.46.5,2,2,2,2,先行,37.8,10,キンシャサノキセキ,20180327
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,エイシンティップス,12,牡,5,大久保友,55,,14,1.9,8,23,1.47.6,3,3,3,4,先行,38.8,14,トーセンジョーダン,20180228
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,セイウンガレオン,13,牡,4,勝浦正樹,57,,13,1.9,13,66.8,1.47.6,16,16,15,14,後方,38,11,ドゥラメンテ,20190508
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,サトミノマロン,14,牡,4,丹内祐次,57,,6,0.4,2,5.2,1.46.1,8,9,8,9,中団,36.9,4,ディープブリランテ,20190222
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,ブールタング,15,セ,5,小崎綾也,58,,16,2.2,12,63.4,1.47.9,5,5,3,7,中団,39.1,16,ダイワメジャー,20180224
23,1,22,8,小倉,１勝ｸﾗｽ,ダ,1700,稍,曇,16,チャールストン,16,セ,4,原田和真,57,,11,1.7,15,119.2,1.47.4,11,11,11,9,中団,38,11,カレンブラックヒル,20190506
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ユキヤナギ,1,牝,4,的場勇人,56,,6,0.5,12,117.5,1.09.3,0,0,11,12,後方,34.6,2,パドトロワ,20190221
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ビップシュプリーム,2,牝,4,松若風馬,56,,1,-0.2,8,20.4,1.08.8,0,0,11,11,追込,34.2,1,サトノアラジン,20190405
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,テセウス,3,牡,5,長岡禎仁,58,,9,0.8,11,42.6,1.09.6,0,0,4,4,先行,35.9,9,ダノンレジェンド,20180328
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ラナキラ,4,牝,5,藤岡佑介,56,,5,0.4,3,6.2,1.09.2,0,0,4,4,先行,35.4,6,ロードカナロア,20180429
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,テンジュイン,5,牝,6,藤岡康太,56,,11,1.2,6,14.3,1.10.0,0,0,4,4,先行,36.2,10,ジョーカプチーノ,20170416
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ショウナンナウシカ,6,牝,4,浜中俊,56,,10,1.1,9,23.3,1.09.9,0,0,2,2,先行,36.4,11,ショウナンカンプ,20190320
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,クランシリーニー,7,牝,4,菱田裕二,56,,8,0.5,4,7.8,1.09.3,0,0,8,8,中団,35.1,4,アメリカンペイトリオット,20190307
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ロックユアハート,8,牝,4,小崎綾也,56,,12,1.3,10,24.1,1.10.1,0,0,1,1,逃げ,36.7,12,ロードカナロア,20190408
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ナバロン,9,牡,4,吉田隼人,58,B,4,0.4,2,4.2,1.09.2,0,0,4,4,先行,35.5,7,ブラックタイド,20190425
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ショウナンアメリア,10,牝,4,西村淳也,56,,7,0.5,7,14.9,1.09.3,0,0,8,8,中団,35.1,4,ロードカナロア,20190201
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,ダレモトメラレナイ,11,牝,4,丹内祐次,56,,2,0.2,1,2.8,1.09.0,0,0,2,2,先行,35.5,7,ストロングリターン,20190407
23,1,22,9,小倉,八幡特別･1勝,芝,1200,良,小雨,12,サミュエル,12,牝,4,勝浦正樹,56,,3,0.3,5,13.9,1.09.1,0,0,10,8,差し,34.8,3,スクリーンヒーロー,20190325
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,サトノシャローム,1,牡,6,藤岡康太,58,,4,0.4,5,13.7,2.42.0,1,1,3,2,逃げ,35.8,8,ロードカナロア,20170207
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,シーグラス,2,牝,4,丹内祐次,55,,3,0.4,4,7.9,2.42.0,13,13,1,1,ﾏｸﾘ,36,9,ゴールドシップ,20190426
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,ミステリーウェイ,3,セ,5,吉田隼人,58,B,2,0.3,3,7.5,2.41.9,8,8,9,5,差し,35.1,3,ジャスタウェイ,20180312
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,サンデージャック,4,牡,5,勝浦正樹,58,,12,1.1,11,52.4,2.42.7,10,10,12,11,後方,35.6,5,ダイワメジャー,20180416
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,ハーツオブシャカ,5,牡,5,北村友一,58,,9,0.8,8,30.1,2.42.4,2,2,3,4,先行,36.2,11,ハーツクライ,20180224
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,ジャンカズマ,6,牡,5,野中悠太,58,B,8,0.6,9,36.3,2.42.2,4,4,6,5,中団,35.7,6,ハービンジャー,20180425
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,スカイテラス,7,牡,6,富田暁,58,B,13,1.2,12,91.8,2.42.8,6,7,9,11,後方,36,9,キズナ,20170411
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,ブローザホーン,8,牡,4,西村淳也,57,,5,0.4,6,14,2.42.0,4,4,6,10,後方,35.4,4,エピファネイア,20190510
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,マイネルメサイア,9,牡,4,丸山元気,57,,10,0.8,7,23.1,2.42.4,6,6,2,2,先行,36.3,13,ゴールドシップ,20190408
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,ウインミニヨン,10,牝,5,松若風馬,56,,11,1,13,112.1,2.42.6,3,3,5,5,中団,36.2,11,ダノンシャンティ,20180313
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,シホノスペランツァ,11,牡,4,浜中俊,57,,7,0.6,1,1.8,2.42.2,8,8,6,5,中団,35.7,6,ブラックタイド,20190419
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,メイショウブレゲ,12,牡,4,今村聖奈,57,,1,-0.3,2,6.5,2.41.6,10,10,9,5,差し,34.7,1,ゴールドシップ,20190430
23,1,22,10,小倉,海の中道･2勝,芝,2600,良,小雨,13,アルバーシャ,13,牡,5,菱田裕二,58,,6,0.5,10,40.8,2.42.1,12,12,12,11,後方,34.9,2,アドマイヤムーン,20180303
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,モズマゾク,1,牡,5,丹内祐次,56,B,7,0.7,7,12.7,1.44.5,10,10,13,11,後方,36.5,3,グランプリボス,20180304
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,コパノニコルソン,2,牡,4,藤岡康太,56,,3,0.3,1,3.7,1.44.1,12,12,9,8,差し,36.5,3,コパノリッキー,20190316
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,オレンジペコ,3,牝,6,古川吉洋,53,B,15,1.6,10,31.9,1.45.4,4,4,4,5,中団,38.1,16,マジェスティックウォリアー,20170308
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,レガーメペスカ,4,牡,6,北村友一,56,,6,0.7,8,14.9,1.44.5,2,2,2,2,先行,37.4,12,キズナ,20170320
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,テイエムマグマ,5,牡,5,高倉稜,56,B,5,0.5,5,9.9,1.44.3,9,8,6,8,中団,36.8,7,メイショウボーラー,20180308
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,モズピンポン,6,牡,6,勝浦正樹,55,,11,1,12,55.3,1.44.8,4,4,6,5,中団,37.4,12,グランプリボス,20170504
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ゴールドティア,7,牝,6,富田暁,54,B,11,1,11,40.5,1.44.8,14,14,16,16,後方,36.5,3,キングカメハメハ,20170327
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ラボエーム,8,牝,6,国分優作,54,,4,0.3,9,20.2,1.44.1,7,8,9,8,差し,36.4,2,フサイチセブン,20170312
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ラヴィータエベラ,9,牡,6,西村淳也,56,,1,0,4,7.7,1.43.8,1,1,1,1,逃げ,36.8,7,タートルボウル,20170429
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ロードインファイト,10,牡,6,吉田隼人,56,B,14,1.2,6,12.6,1.45.0,3,2,2,3,先行,37.9,15,キンシャサノキセキ,20170326
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,サトノロイヤル,11,牡,5,浜中俊,57,B,2,0,2,4.3,1.43.8,6,6,6,7,差し,36.3,1,ヘニーヒューズ,20180214
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ペガサス,12,牡,7,角田大和,55,,9,0.9,13,66,1.44.7,12,12,9,11,後方,37,9,キモンノカシワ,20160310
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,リノキアナ,13,牝,6,菱田裕二,53,,16,1.7,16,178.5,1.45.5,15,15,13,14,後方,37.6,14,エピファネイア,20170216
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ロコポルティ,14,牡,5,丸山元気,55,,8,0.7,14,72.9,1.44.5,7,6,4,3,先行,37.3,11,ヘニーヒューズ,20180128
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,ハンディーズピーク,15,牡,5,藤岡佑介,56,B,13,1,3,7.6,1.44.8,16,16,12,14,後方,37,9,マジェスティックウォリアー,20180322
23,1,22,11,小倉,豊前ＳＨ･3勝,ダ,1700,稍,小雨,16,エースレイジング,16,牡,6,小崎綾也,53,,10,0.9,15,135.7,1.44.7,11,10,13,11,後方,36.7,6,ゴールドアリュール,20170301
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ゴルトシュミーデ,1,牝,4,亀田温心,54,,2,0,8,23.6,1.48.5,13,12,13,9,差し,35.3,1,オルフェーヴル,20190301
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ジューンレインボー,2,牝,4,富田暁,55,B,6,0.7,6,16.7,1.49.2,10,10,10,10,中団,36.2,6,キズナ,20190424
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,ヘクトパスカル,3,牝,4,菱田裕二,55,,15,2.4,7,17.2,1.50.9,1,1,1,2,逃げ,39.7,15,エピファネイア,20190326
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,フォレスタ,4,牝,5,丹内祐次,56,,3,0.1,2,5.3,1.48.6,8,8,8,7,差し,35.7,2,ヴァンセンヌ,20180419
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,エルバルーチェ,5,牝,6,原優介,54,,5,0.7,13,77.3,1.49.2,15,14,14,10,中団,35.8,3,オルフェーヴル,20170518
23,1,22,12,小倉,１勝ｸﾗｽ・牝,芝,1800,稍,小雨,16,バトルキャット,6,牝,4,西村淳也,55,,9,1,5,6.4,1.49.5,8,8,5,4,先行,37,9,キズナ,20190222
